=== MATCH SCHEDULE FOR SATURDAY ===
11:25 AM - 11:50 AM | DMS89  | Court 13
11:25 AM - 11:50 AM | DMS90  | Court 14
11:25 AM - 11:50 AM | DMS91  | Court 15
11:25 AM - 11:50 AM | DMS92  | Court 16
11:25 AM - 11:50 AM | DMS93  | Court 7
11:25 AM - 11:50 AM | DMS94  | Court 8
11:25 AM - 11:50 AM | DMS95  | Court 9
11:25 AM - 11:50 AM | DMS96  | Court 10
11:45 AM - 12:10 PM | CXD2   | Court 1
11:45 AM - 12:10 PM | CXD4   | Court 2
11:45 AM - 12:10 PM | CXD6   | Court 3
11:45 AM - 12:10 PM | CXD8   | Court 4
11:45 AM - 12:10 PM | CXD10  | Court 5
11:45 AM - 12:10 PM | CXD12  | Court 6
11:50 AM - 12:15 PM | CXD14  | Court 17
11:50 AM - 12:15 PM | CXD16  | Court 18
11:50 AM - 12:15 PM | CXD17  | Court 19
11:50 AM - 12:15 PM | CXD18  | Court 11
11:50 AM - 12:15 PM | CXD19  | Court 12
11:50 AM - 12:15 PM | CXD21  | Court 13
11:50 AM - 12:15 PM | CXD23  | Court 14
11:50 AM - 12:15 PM | CXD25  | Court 15
11:50 AM - 12:15 PM | CXD27  | Court 16
11:50 AM - 12:15 PM | CXD29  | Court 7
11:50 AM - 12:15 PM | CXD31  | Court 8
11:50 AM - 12:15 PM | DXD2   | Court 9
11:50 AM - 12:15 PM | DXD3   | Court 10
12:10 PM - 12:35 PM | DXD4   | Court 1
12:10 PM - 12:35 PM | DXD6   | Court 2
12:10 PM - 12:35 PM | DXD7   | Court 3
12:10 PM - 12:35 PM | DXD8   | Court 4
12:10 PM - 12:35 PM | DXD10  | Court 5
12:10 PM - 12:35 PM | DXD11  | Court 6
12:15 PM - 12:40 PM | DXD12  | Court 17
12:15 PM - 12:40 PM | DXD13  | Court 18
12:15 PM - 12:40 PM | DXD14  | Court 19
12:15 PM - 12:40 PM | DXD15  | Court 11
12:15 PM - 12:40 PM | DXD16  | Court 12
12:15 PM - 12:40 PM | DXD17  | Court 13
12:15 PM - 12:40 PM | DXD18  | Court 14
12:15 PM - 12:40 PM | DXD19  | Court 15
12:15 PM - 12:40 PM | DXD20  | Court 16
12:15 PM - 12:40 PM | DXD21  | Court 7
12:15 PM - 12:40 PM | DXD22  | Court 8
12:15 PM - 12:40 PM | DXD23  | Court 9
12:15 PM - 12:40 PM | DXD25  | Court 10
12:35 PM - 01:00 PM | DXD26  | Court 1
12:35 PM - 01:00 PM | DXD27  | Court 2
12:35 PM - 01:00 PM | DXD29  | Court 3
12:35 PM - 01:00 PM | DXD30  | Court 4
12:35 PM - 01:00 PM | DXD31  | Court 5
12:35 PM - 01:00 PM | DWS2   | Court 6
12:40 PM - 01:05 PM | DWS4   | Court 17
12:40 PM - 01:05 PM | DWS6   | Court 18
12:40 PM - 01:05 PM | DWS7   | Court 19
12:40 PM - 01:05 PM | DWS8   | Court 11
12:40 PM - 01:05 PM | DWS9   | Court 12
12:40 PM - 01:05 PM | DWS10  | Court 13
12:40 PM - 01:05 PM | DWS11  | Court 14
12:40 PM - 01:05 PM | DWS13  | Court 15
12:40 PM - 01:05 PM | DWS14  | Court 16
12:40 PM - 01:05 PM | DWS15  | Court 7
12:40 PM - 01:05 PM | CMS97  | Court 8
12:40 PM - 01:05 PM | CMS98  | Court 9
12:40 PM - 01:05 PM | CMS99  | Court 10
01:00 PM - 01:25 PM | CMS100 | Court 1
01:00 PM - 01:25 PM | CMS101 | Court 2
01:00 PM - 01:25 PM | CMS102 | Court 3
01:00 PM - 01:25 PM | CMS103 | Court 4
01:00 PM - 01:25 PM | CMS104 | Court 5
01:00 PM - 01:25 PM | CMS105 | Court 6
01:05 PM - 01:30 PM | CMS106 | Court 17
01:05 PM - 01:30 PM | CMS107 | Court 18
01:05 PM - 01:30 PM | CMS108 | Court 19
01:05 PM - 01:30 PM | CMS109 | Court 11
01:05 PM - 01:30 PM | CMS110 | Court 12
01:05 PM - 01:30 PM | CMS111 | Court 13
01:05 PM - 01:30 PM | CMS112 | Court 14
01:05 PM - 01:30 PM | BMS2   | Court 15
01:05 PM - 01:30 PM | BMS4   | Court 16
01:05 PM - 01:30 PM | BMS6   | Court 7
01:05 PM - 01:30 PM | BMS7   | Court 8
01:05 PM - 01:30 PM | BMS8   | Court 9
01:05 PM - 01:30 PM | BMS9   | Court 10
01:25 PM - 01:50 PM | BMS10  | Court 1
01:25 PM - 01:50 PM | BMS11  | Court 2
01:25 PM - 01:50 PM | BMS13  | Court 3
01:25 PM - 01:50 PM | BMS14  | Court 4
01:25 PM - 01:50 PM | BMS15  | Court 5
01:25 PM - 01:50 PM | DMS97  | Court 6
01:30 PM - 01:55 PM | DMS98  | Court 17
01:30 PM - 01:55 PM | DMS99  | Court 18
01:30 PM - 01:55 PM | DMS100 | Court 19
01:30 PM - 01:55 PM | DMS101 | Court 11
01:30 PM - 01:55 PM | DMS102 | Court 12
01:30 PM - 01:55 PM | DMS103 | Court 13
01:30 PM - 01:55 PM | DMS104 | Court 14
01:30 PM - 01:55 PM | DMS105 | Court 15
01:30 PM - 01:55 PM | DMS106 | Court 16
01:30 PM - 01:55 PM | DMS107 | Court 7
01:30 PM - 01:55 PM | DMS108 | Court 8
01:30 PM - 01:55 PM | DMS109 | Court 9
01:30 PM - 01:55 PM | DMS110 | Court 10
01:50 PM - 02:15 PM | DMS111 | Court 1
01:50 PM - 02:15 PM | DMS112 | Court 2
01:50 PM - 02:15 PM | CXD33  | Court 3
01:50 PM - 02:15 PM | CXD34  | Court 4
01:50 PM - 02:15 PM | CXD35  | Court 5
01:50 PM - 02:15 PM | CXD36  | Court 6
01:55 PM - 02:20 PM | CXD37  | Court 17
01:55 PM - 02:20 PM | CXD38  | Court 18
01:55 PM - 02:20 PM | CXD39  | Court 19
01:55 PM - 02:20 PM | CXD40  | Court 11
01:55 PM - 02:20 PM | CXD41  | Court 12
01:55 PM - 02:20 PM | CXD42  | Court 13
01:55 PM - 02:20 PM | CXD43  | Court 14
01:55 PM - 02:20 PM | CXD44  | Court 15
01:55 PM - 02:20 PM | CXD45  | Court 16
01:55 PM - 02:20 PM | CXD46  | Court 7
01:55 PM - 02:20 PM | CXD47  | Court 8
01:55 PM - 02:20 PM | CXD48  | Court 9
01:55 PM - 02:20 PM | DXD33  | Court 10
02:15 PM - 02:40 PM | DXD34  | Court 1
02:15 PM - 02:40 PM | DXD35  | Court 2
02:15 PM - 02:40 PM | DXD36  | Court 3
02:15 PM - 02:40 PM | DXD37  | Court 4
02:15 PM - 02:40 PM | DXD38  | Court 5
02:15 PM - 02:40 PM | DXD39  | Court 6
02:20 PM - 02:45 PM | DXD40  | Court 17
02:20 PM - 02:45 PM | DXD41  | Court 18
02:20 PM - 02:45 PM | DXD42  | Court 19
02:20 PM - 02:45 PM | DXD43  | Court 11
02:20 PM - 02:45 PM | DXD44  | Court 12
02:20 PM - 02:45 PM | DXD45  | Court 13
02:20 PM - 02:45 PM | DXD46  | Court 14
02:20 PM - 02:45 PM | DXD47  | Court 15
02:20 PM - 02:45 PM | DXD48  | Court 16
02:20 PM - 02:45 PM | BXD4   | Court 7
02:20 PM - 02:45 PM | BXD6   | Court 8
02:20 PM - 02:45 PM | BXD8   | Court 9
02:20 PM - 02:45 PM | BXD9   | Court 10
02:40 PM - 03:05 PM | BXD11  | Court 1
02:40 PM - 03:05 PM | BXD13  | Court 2
02:40 PM - 03:05 PM | DWS17  | Court 3
02:40 PM - 03:05 PM | DWS18  | Court 4
02:40 PM - 03:05 PM | DWS19  | Court 5
02:40 PM - 03:05 PM | DWS20  | Court 6
02:45 PM - 03:10 PM | DWS21  | Court 17
02:45 PM - 03:10 PM | DWS22  | Court 18
02:45 PM - 03:10 PM | DWS23  | Court 19
02:45 PM - 03:10 PM | DWS24  | Court 11
02:45 PM - 03:10 PM | CMS113 | Court 12
02:45 PM - 03:10 PM | CMS114 | Court 13
02:45 PM - 03:10 PM | CMS115 | Court 14
02:45 PM - 03:10 PM | CMS116 | Court 15
02:45 PM - 03:10 PM | CMS117 | Court 16
02:45 PM - 03:10 PM | CMS118 | Court 7
02:45 PM - 03:10 PM | CMS119 | Court 8
02:45 PM - 03:10 PM | CMS120 | Court 9
02:45 PM - 03:10 PM | CWS2   | Court 10
03:05 PM - 03:30 PM | CWS3   | Court 1
03:05 PM - 03:30 PM | CWS4   | Court 2
03:05 PM - 03:30 PM | CWS5   | Court 3
03:05 PM - 03:30 PM | CWS6   | Court 4
03:05 PM - 03:30 PM | CWS7   | Court 5
03:05 PM - 03:30 PM | BMS17  | Court 6
03:10 PM - 03:35 PM | BMS18  | Court 11
03:10 PM - 03:35 PM | BMS19  | Court 12
03:10 PM - 03:35 PM | BMS20  | Court 13
03:10 PM - 03:35 PM | BMS21  | Court 14
03:10 PM - 03:35 PM | BMS22  | Court 15
03:10 PM - 03:35 PM | BMS23  | Court 16
03:10 PM - 03:35 PM | BMS24  | Court 7
03:10 PM - 03:35 PM | DMS113 | Court 17
03:10 PM - 03:35 PM | DMS114 | Court 18
03:10 PM - 03:35 PM | DMS115 | Court 19
03:10 PM - 03:35 PM | DMS116 | Court 8
03:10 PM - 03:35 PM | DMS117 | Court 9
03:10 PM - 03:35 PM | DMS118 | Court 10
03:30 PM - 03:55 PM | DMS119 | Court 1
03:30 PM - 03:55 PM | DMS120 | Court 2
03:30 PM - 03:55 PM | CXD49  | Court 3
03:30 PM - 03:55 PM | CXD50  | Court 4
03:30 PM - 03:55 PM | CXD51  | Court 5
03:30 PM - 03:55 PM | CXD52  | Court 6
03:35 PM - 04:00 PM | CXD53  | Court 17
03:35 PM - 04:00 PM | CXD54  | Court 18
03:35 PM - 04:00 PM | CXD55  | Court 19
03:35 PM - 04:00 PM | CXD56  | Court 11
03:35 PM - 04:00 PM | AXD4   | Court 7
03:35 PM - 04:00 PM | AXD5   | Court 8
03:35 PM - 04:00 PM | AMS2   | Court 9
03:35 PM - 04:00 PM | AMS3   | Court 10
03:35 PM - 04:00 PM | DXD49  | Court 12
03:35 PM - 04:00 PM | DXD50  | Court 13
03:35 PM - 04:00 PM | DXD51  | Court 14
03:35 PM - 04:00 PM | DXD52  | Court 15
03:35 PM - 04:00 PM | DXD53  | Court 16
03:55 PM - 04:20 PM | AMS4   | Court 1
03:55 PM - 04:20 PM | AMS5   | Court 2
03:55 PM - 04:20 PM | AMS6   | Court 3
03:55 PM - 04:20 PM | AMS7   | Court 4
03:55 PM - 04:20 PM | AMS8   | Court 5
03:55 PM - 04:20 PM | DXD54  | Court 6
04:00 PM - 04:25 PM | DXD55  | Court 17
04:00 PM - 04:25 PM | DXD56  | Court 18
04:00 PM - 04:25 PM | BXD17  | Court 11
04:00 PM - 04:25 PM | BXD18  | Court 12
04:00 PM - 04:25 PM | BXD19  | Court 13
04:00 PM - 04:25 PM | BXD20  | Court 14
04:00 PM - 04:25 PM | BXD21  | Court 15
04:00 PM - 04:25 PM | BXD22  | Court 16
04:00 PM - 04:25 PM | BXD23  | Court 7
04:00 PM - 04:25 PM | BXD24  | Court 8
04:00 PM - 04:25 PM | BWS2   | Court 9
04:00 PM - 04:25 PM | BWS3   | Court 10
04:00 PM - 04:05 PM | CMS175 | Court 19
04:05 PM - 04:10 PM | CMS176 | Court 19
04:10 PM - 04:15 PM | DMS141 | Court 19
04:15 PM - 04:20 PM | DMS142 | Court 19
04:20 PM - 04:45 PM | AWS2   | Court 1
04:20 PM - 04:25 PM | DMS143 | Court 19
04:20 PM - 04:25 PM | DMS144 | Court 2
04:20 PM - 04:25 PM | DMS145 | Court 3
04:20 PM - 04:25 PM | DMS146 | Court 4
04:20 PM - 04:25 PM | DMS172 | Court 5
04:20 PM - 04:25 PM | DMS179 | Court 6
04:25 PM - 04:50 PM | DWS25  | Court 17
04:25 PM - 04:50 PM | DWS26  | Court 18
04:25 PM - 04:50 PM | DWS27  | Court 19
04:25 PM - 04:50 PM | DWS28  | Court 11
04:25 PM - 04:50 PM | CMS121 | Court 12
04:25 PM - 04:50 PM | CMS122 | Court 13
04:25 PM - 04:50 PM | CMS123 | Court 14
04:25 PM - 04:50 PM | CMS124 | Court 15
04:25 PM - 04:30 PM | CMS192 | Court 16
04:25 PM - 04:30 PM | CMS193 | Court 2
04:25 PM - 04:30 PM | CMS194 | Court 3
04:25 PM - 04:30 PM | CMS195 | Court 4
04:25 PM - 04:30 PM | CMS196 | Court 5
04:25 PM - 04:30 PM | CMS197 | Court 6
04:25 PM - 04:30 PM | CMS198 | Court 7
04:25 PM - 04:30 PM | CMS199 | Court 8
04:25 PM - 04:30 PM | CMS200 | Court 9
04:25 PM - 04:30 PM | CMS201 | Court 10
04:30 PM - 04:35 PM | CMS202 | Court 16
04:30 PM - 04:35 PM | CMS203 | Court 2
04:30 PM - 04:35 PM | CMS204 | Court 3
04:30 PM - 04:35 PM | CMS205 | Court 4
04:30 PM - 04:35 PM | CMS206 | Court 5
04:30 PM - 04:35 PM | CMS207 | Court 6
04:30 PM - 04:55 PM | CWS9   | Court 7
04:30 PM - 04:55 PM | CWS10  | Court 8
04:30 PM - 04:55 PM | CWS11  | Court 9
04:30 PM - 04:55 PM | CWS12  | Court 10
04:35 PM - 05:00 PM | AWS3   | Court 2
04:35 PM - 05:00 PM | AWS4   | Court 3
04:35 PM - 05:00 PM | BMS25  | Court 16
04:35 PM - 05:00 PM | BMS26  | Court 4
04:35 PM - 05:00 PM | BMS27  | Court 5
04:35 PM - 05:00 PM | BMS28  | Court 6
04:45 PM - 05:10 PM | DMS121 | Court 1
04:50 PM - 05:15 PM | DMS122 | Court 17
04:50 PM - 05:15 PM | DMS123 | Court 18
04:50 PM - 05:15 PM | DMS124 | Court 19
04:50 PM - 04:55 PM | DMS192 | Court 11
04:50 PM - 04:55 PM | DMS193 | Court 12
04:50 PM - 04:55 PM | DMS194 | Court 13
04:50 PM - 04:55 PM | DMS195 | Court 14
04:50 PM - 04:55 PM | DMS196 | Court 15
04:55 PM - 05:00 PM | DMS197 | Court 11
04:55 PM - 05:00 PM | DMS198 | Court 12
04:55 PM - 05:00 PM | DMS199 | Court 13
04:55 PM - 05:00 PM | DMS200 | Court 14
04:55 PM - 05:00 PM | DMS201 | Court 15
04:55 PM - 05:00 PM | DMS202 | Court 7
04:55 PM - 05:00 PM | DMS203 | Court 8
04:55 PM - 05:00 PM | DMS204 | Court 9
04:55 PM - 05:00 PM | DMS205 | Court 10
05:00 PM - 05:05 PM | DMS206 | Court 11
05:00 PM - 05:05 PM | DMS207 | Court 12
05:00 PM - 05:25 PM | CXD57  | Court 13
05:00 PM - 05:25 PM | CXD58  | Court 14
05:00 PM - 05:25 PM | CXD59  | Court 15
05:00 PM - 05:25 PM | CXD60  | Court 16
05:00 PM - 05:05 PM | CXD72  | Court 2
05:00 PM - 05:05 PM | CXD80  | Court 3
05:00 PM - 05:05 PM | CXD81  | Court 4
05:00 PM - 05:05 PM | CXD82  | Court 5
05:00 PM - 05:05 PM | CXD83  | Court 6
05:00 PM - 05:05 PM | CXD84  | Court 7
05:00 PM - 05:05 PM | CXD85  | Court 8
05:00 PM - 05:05 PM | CXD86  | Court 9
05:00 PM - 05:05 PM | CXD87  | Court 10
05:05 PM - 05:10 PM | CXD89  | Court 11
05:05 PM - 05:10 PM | CXD90  | Court 12
05:05 PM - 05:10 PM | CXD91  | Court 2
05:05 PM - 05:10 PM | CXD92  | Court 3
05:05 PM - 05:10 PM | CXD93  | Court 4
05:05 PM - 05:10 PM | CXD94  | Court 5
05:05 PM - 05:10 PM | CXD95  | Court 6
05:05 PM - 05:30 PM | AXD9   | Court 7
05:05 PM - 05:30 PM | AXD10  | Court 8
05:05 PM - 05:30 PM | AXD11  | Court 9
05:05 PM - 05:30 PM | AXD12  | Court 10
05:10 PM - 05:35 PM | AMS9   | Court 1
05:10 PM - 05:35 PM | AMS10  | Court 2
05:10 PM - 05:35 PM | AMS11  | Court 3
05:10 PM - 05:35 PM | AMS12  | Court 4
05:10 PM - 05:35 PM | DXD57  | Court 11
05:10 PM - 05:35 PM | DXD58  | Court 12
05:10 PM - 05:35 PM | DXD59  | Court 5
05:10 PM - 05:35 PM | DXD60  | Court 6
05:15 PM - 05:20 PM | DXD65  | Court 17
05:15 PM - 05:20 PM | DXD67  | Court 18
05:15 PM - 05:20 PM | DXD69  | Court 19
05:20 PM - 05:25 PM | DXD70  | Court 17
05:20 PM - 05:25 PM | DXD71  | Court 18
05:20 PM - 05:25 PM | DXD72  | Court 19
05:25 PM - 05:30 PM | DXD73  | Court 17
05:25 PM - 05:30 PM | DXD74  | Court 18
05:25 PM - 05:30 PM | DXD76  | Court 19
05:25 PM - 05:30 PM | DXD78  | Court 13
05:25 PM - 05:30 PM | DXD80  | Court 14
05:25 PM - 05:30 PM | DXD82  | Court 15
05:25 PM - 05:30 PM | DXD84  | Court 16
05:30 PM - 05:35 PM | DXD91  | Court 17
05:30 PM - 05:35 PM | DXD93  | Court 18
05:30 PM - 05:35 PM | DXD95  | Court 19
05:30 PM - 05:55 PM | BXD25  | Court 13
05:30 PM - 05:55 PM | BXD26  | Court 14
05:30 PM - 05:55 PM | BXD27  | Court 15
05:30 PM - 05:55 PM | BXD28  | Court 16
05:30 PM - 05:35 PM | DWS35  | Court 7
05:30 PM - 05:35 PM | DWS36  | Court 8
05:30 PM - 05:35 PM | DWS38  | Court 9
05:30 PM - 05:35 PM | DWS40  | Court 10
05:35 PM - 05:40 PM | DWS41  | Court 17
05:35 PM - 05:40 PM | DWS42  | Court 18
05:35 PM - 05:40 PM | DWS45  | Court 19
05:35 PM - 05:40 PM | DWS47  | Court 11
05:35 PM - 06:00 PM | BWS5   | Court 12
05:35 PM - 06:00 PM | BWS6   | Court 1
05:35 PM - 05:40 PM | CMS208 | Court 2
05:35 PM - 05:40 PM | CMS209 | Court 3
05:35 PM - 05:40 PM | CMS210 | Court 4
05:35 PM - 05:40 PM | CMS211 | Court 5
05:35 PM - 05:40 PM | CMS212 | Court 6
05:35 PM - 05:40 PM | CMS213 | Court 7
05:35 PM - 05:40 PM | CMS214 | Court 8
05:35 PM - 05:40 PM | CMS215 | Court 9
05:35 PM - 06:00 PM | AWS5   | Court 10
05:40 PM - 05:45 PM | BMS35  | Court 17
05:40 PM - 05:45 PM | BMS36  | Court 18
05:40 PM - 05:45 PM | BMS38  | Court 19
05:40 PM - 05:45 PM | BMS40  | Court 11
05:40 PM - 05:45 PM | BMS41  | Court 2
05:40 PM - 05:45 PM | BMS42  | Court 3
05:40 PM - 05:45 PM | BMS45  | Court 4
05:40 PM - 05:45 PM | BMS47  | Court 5
05:40 PM - 05:45 PM | DMS208 | Court 6
05:40 PM - 05:45 PM | DMS209 | Court 7
05:40 PM - 05:45 PM | DMS210 | Court 8
05:40 PM - 05:45 PM | DMS211 | Court 9
05:45 PM - 05:50 PM | DMS212 | Court 17
05:45 PM - 05:50 PM | DMS213 | Court 18
05:45 PM - 05:50 PM | DMS214 | Court 19
05:45 PM - 05:50 PM | DMS215 | Court 11
05:45 PM - 05:50 PM | CXD96  | Court 2
05:45 PM - 05:50 PM | CXD97  | Court 3
05:45 PM - 05:50 PM | CXD98  | Court 4
05:45 PM - 05:50 PM | CXD99  | Court 5
05:45 PM - 05:50 PM | CXD100 | Court 6
05:45 PM - 05:50 PM | CXD101 | Court 7
05:45 PM - 05:50 PM | CXD102 | Court 8
05:45 PM - 05:50 PM | CXD103 | Court 9
05:50 PM - 05:55 PM | DXD96  | Court 17
05:50 PM - 05:55 PM | DXD97  | Court 18
05:50 PM - 05:55 PM | DXD98  | Court 19
05:50 PM - 05:55 PM | DXD99  | Court 11
05:50 PM - 05:55 PM | DXD100 | Court 2
05:50 PM - 05:55 PM | DXD101 | Court 3
05:50 PM - 05:55 PM | DXD102 | Court 4
05:50 PM - 05:55 PM | DXD103 | Court 5
05:50 PM - 05:55 PM | BXD41  | Court 6
05:50 PM - 05:55 PM | BXD42  | Court 7
05:50 PM - 05:55 PM | BXD43  | Court 8
05:50 PM - 05:55 PM | BXD44  | Court 9
05:55 PM - 06:00 PM | BXD45  | Court 17
05:55 PM - 06:00 PM | BXD46  | Court 18
05:55 PM - 06:20 PM | DWS29  | Court 19
05:55 PM - 06:20 PM | DWS30  | Court 11
05:55 PM - 06:00 PM | DWS48  | Court 13
05:55 PM - 06:00 PM | DWS49  | Court 14
05:55 PM - 06:00 PM | DWS50  | Court 15
05:55 PM - 06:00 PM | DWS51  | Court 16
05:55 PM - 06:20 PM | CMS125 | Court 2
05:55 PM - 06:20 PM | CMS126 | Court 3
05:55 PM - 06:00 PM | CMS216 | Court 4
05:55 PM - 06:00 PM | CMS217 | Court 5
05:55 PM - 06:00 PM | CMS218 | Court 6
05:55 PM - 06:00 PM | CMS219 | Court 7
05:55 PM - 06:20 PM | CWS13  | Court 8
05:55 PM - 06:20 PM | CWS14  | Court 9
06:00 PM - 06:05 PM | CWS17  | Court 17
06:00 PM - 06:05 PM | CWS18  | Court 18
06:00 PM - 06:05 PM | CWS20  | Court 12
06:00 PM - 06:05 PM | CWS23  | Court 13
06:00 PM - 06:25 PM | AWS6   | Court 1
06:00 PM - 06:25 PM | BMS29  | Court 14
06:00 PM - 06:25 PM | BMS30  | Court 15
06:00 PM - 06:05 PM | BMS48  | Court 16
06:00 PM - 06:05 PM | BMS49  | Court 4
06:00 PM - 06:05 PM | BMS50  | Court 5
06:00 PM - 06:05 PM | BMS51  | Court 6
06:00 PM - 06:25 PM | DMS125 | Court 7
06:00 PM - 06:25 PM | DMS126 | Court 10
06:05 PM - 06:10 PM | DMS216 | Court 17
06:05 PM - 06:10 PM | DMS217 | Court 18
06:05 PM - 06:10 PM | DMS218 | Court 12
06:05 PM - 06:10 PM | DMS219 | Court 13
06:05 PM - 06:30 PM | CXD61  | Court 16
06:05 PM - 06:30 PM | CXD62  | Court 4
06:05 PM - 06:10 PM | CXD104 | Court 5
06:05 PM - 06:10 PM | CXD105 | Court 6
06:10 PM - 06:15 PM | CXD106 | Court 17
06:10 PM - 06:15 PM | CXD107 | Court 18
06:10 PM - 06:35 PM | AXD13  | Court 5
06:10 PM - 06:35 PM | AXD14  | Court 6
06:10 PM - 06:15 PM | AXD21  | Court 12
06:10 PM - 06:15 PM | AXD22  | Court 13
06:15 PM - 06:20 PM | AMS17  | Court 12
06:15 PM - 06:20 PM | AMS18  | Court 13
06:15 PM - 06:40 PM | DXD61  | Court 17
06:15 PM - 06:40 PM | DXD62  | Court 18
06:20 PM - 06:45 PM | AMS13  | Court 2
06:20 PM - 06:45 PM | AMS14  | Court 3
06:20 PM - 06:25 PM | AMS19  | Court 11
06:20 PM - 06:25 PM | AMS20  | Court 12
06:20 PM - 06:25 PM | DXD104 | Court 19
06:20 PM - 06:25 PM | DXD105 | Court 13
06:20 PM - 06:25 PM | DXD106 | Court 8
06:20 PM - 06:25 PM | DXD107 | Court 9
06:25 PM - 06:50 PM | BXD29  | Court 11
06:25 PM - 06:50 PM | BXD30  | Court 12
06:25 PM - 06:30 PM | BXD48  | Court 19
06:25 PM - 06:30 PM | BXD49  | Court 13
06:25 PM - 06:30 PM | BXD50  | Court 14
06:25 PM - 06:30 PM | BXD51  | Court 15
06:25 PM - 06:30 PM | DWS52  | Court 1
06:25 PM - 06:30 PM | DWS53  | Court 7
06:25 PM - 06:30 PM | BWS10  | Court 8
06:25 PM - 06:30 PM | BWS11  | Court 9
06:25 PM - 06:30 PM | CMS220 | Court 10
06:30 PM - 06:35 PM | CMS221 | Court 19
06:30 PM - 06:35 PM | CWS24  | Court 13
06:30 PM - 06:35 PM | CWS25  | Court 14
06:30 PM - 06:35 PM | AWS9   | Court 15
06:30 PM - 06:35 PM | AWS10  | Court 16
06:30 PM - 06:35 PM | BMS52  | Court 1
06:30 PM - 06:35 PM | BMS53  | Court 4
06:30 PM - 06:35 PM | DMS220 | Court 7
06:30 PM - 06:35 PM | DMS221 | Court 8
06:30 PM - 06:35 PM | CXD108 | Court 9
